abm_id,customer_id,amount_cad,debit_credit,cash_indicator,country,province,city,transaction_date,transaction_time,trans_id,customer_id_1,country_1,province_1,city_1,industry_code,employee_count,sales,established_date,onboard_date,industry_code_1,industry
ABM00000000000021523,SYNCID0000016893,5213.43,debit,false,CA,,other,2023-01-04,22:00:15,ABM00000000000021523,SYNCID0000016893,CA,ON,SUDBURY,8653,1.0,705428.0,2008-09-16,2010-10-04,8653,"Offices of Dentists, General Practice"
ABM00000000000015474,SYNCID0000012480,1035.0,debit,true,CA,ON,DUNDAS,2023-01-04,16:13:59,ABM00000000000015474,SYNCID0000012480,CA,ON,BARRIE,8653,3.0,4139978.0,2009-11-17,2006-09-13,8653,"Offices of Dentists, General Practice"
ABM00000000000012337,SYNCID0000009699,1030.77,debit,true,CA,ON,LONDON,2023-01-04,13:48:01,ABM00000000000012337,SYNCID0000009699,CA,ON,THUNDER BAY,8653,,1251496.0,2004-06-01,2005-02-26,8653,"Offices of Dentists, General Practice"
ABM00000000000018565,SYNCID0000014764,833.44,debit,true,CA,MB,WINNIPEG,2023-01-04,12:43:02,ABM00000000000018565,SYNCID0000014764,CA,ON,TORONTO,8653,1.0,374762.0,,2003-11-23,8653,"Offices of Dentists, General Practice"
ABM00000000000004652,SYNCID0000003309,65.17,debit,true,CA,ON,BURLINGTON,2023-01-04,18:26:08,ABM00000000000004652,SYNCID0000003309,CA,,other,8653,,,2021-07-25,2022-11-20,8653,"Offices of Dentists, General Practice"
ABM00000000000015469,SYNCID0000012472,1137.42,debit,true,,,,2023-01-05,12:31:04,ABM00000000000015469,SYNCID0000012472,CA,AB,EDMONTON,8653,0.0,0.0,2009-04-08,,8653,"Offices of Dentists, General Practice"
ABM00000000000006307,SYNCID0000004855,1073.74,debit,true,other,,other,2023-01-05,14:47:46,ABM00000000000006307,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000020361,SYNCID0000015956,541.97,debit,true,CA,BC,LANGFORD,2023-01-05,15:55:46,ABM00000000000020361,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000006305,SYNCID0000004855,8379.36,credit,false,CA,ON,WATERLOO,2023-01-05,17:44:00,ABM00000000000006305,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000020379,SYNCID0000015956,1026.59,debit,true,CA,QC,COTESTLUC,2023-01-05,11:58:05,ABM00000000000020379,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000019212,SYNCID0000015162,215.72,credit,true,CA,SK,SASKATOON,2023-01-05,20:04:04,ABM00000000000019212,SYNCID0000015162,CA,BC,VANCOUVER,8653,,239937.0,2018-01-01,,8653,"Offices of Dentists, General Practice"
ABM00000000000006292,SYNCID0000004855,1078.2,debit,true,CA,BC,VANCOUVER,2023-01-05,15:04:12,ABM00000000000006292,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000020090,SYNCID0000015831,1038.77,debit,true,CA,,other,2023-01-06,14:35:56,ABM00000000000020090,SYNCID0000015831,CA,ON,SCARBOROUGH,8653,1.0,160487.0,2017-12-26,2021-07-21,8653,"Offices of Dentists, General Practice"
ABM00000000000018856,SYNCID0000014809,64.07,credit,true,CA,BC,LANGLEY,2023-01-06,23:12:51,ABM00000000000018856,SYNCID0000014809,CA,,other,8653,2.0,0.0,2020-01-24,2021-09-25,8653,"Offices of Dentists, General Practice"
ABM00000000000006293,SYNCID0000004855,217.96,debit,true,CA,ON,OAKVILLE,2023-01-06,13:15:29,ABM00000000000006293,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000012328,SYNCID0000009699,319.07,credit,true,CA,ON,BRANTFORD,2023-01-06,18:29:56,ABM00000000000012328,SYNCID0000009699,CA,ON,THUNDER BAY,8653,,1251496.0,2004-06-01,2005-02-26,8653,"Offices of Dentists, General Practice"
ABM00000000000007524,SYNCID0000005731,103.59,debit,true,,,,2023-01-07,22:27:10,ABM00000000000007524,SYNCID0000005731,CA,ON,ST THOMAS,8653,1.0,199271.0,2017-04-14,2021-07-12,8653,"Offices of Dentists, General Practice"
ABM00000000000019722,SYNCID0000015598,421.26,debit,true,,,,2023-01-07,23:26:00,ABM00000000000019722,SYNCID0000015598,CA,,other,8653,0.0,336112.0,,,8653,"Offices of Dentists, General Practice"
ABM00000000000007424,SYNCID0000005651,208.75,debit,true,,,,2023-01-07,23:05:34,ABM00000000000007424,SYNCID0000005651,CA,ON,RICHMOND,8653,,225570.0,1995-07-12,1997-07-20,8653,"Offices of Dentists, General Practice"
ABM00000000000006289,SYNCID0000004855,1287.6,debit,true,CA,,other,2023-01-07,23:49:03,ABM00000000000006289,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000006288,SYNCID0000004855,513.17,debit,true,CA,QC,COTESTLUC,2023-01-07,11:00:48,ABM00000000000006288,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000006884,SYNCID0000005251,4905.54,credit,false,other,,other,2023-01-08,08:16:11,ABM00000000000006884,SYNCID0000005251,CA,QC,MONTREAL,8653,2.0,375339.0,1999-03-05,1999-06-07,8653,"Offices of Dentists, General Practice"
ABM00000000000006202,SYNCID0000004807,2108.76,credit,false,CA,ON,GUELPH,2023-01-08,07:39:18,ABM00000000000006202,SYNCID0000004807,CA,ON,HAMILTON,8653,1.0,0.0,,2014-12-21,8653,"Offices of Dentists, General Practice"
ABM00000000000002774,SYNCID0000002076,541.29,credit,true,CA,ON,TORONTO,2023-01-09,12:59:58,ABM00000000000002774,SYNCID0000002076,CA,ON,,8653,2.0,161195.0,2014-02-16,2016-05-18,8653,"Offices of Dentists, General Practice"
ABM00000000000019678,SYNCID0000015557,160.88,credit,true,CA,ON,WINDSOR,2023-01-09,08:05:41,ABM00000000000019678,SYNCID0000015557,CA,AB,CALGARY,8653,1.0,0.0,2009-09-15,2009-11-01,8653,"Offices of Dentists, General Practice"
ABM00000000000015468,SYNCID0000012472,1081.46,debit,true,CA,ON,BRAMPTON,2023-01-09,06:08:00,ABM00000000000015468,SYNCID0000012472,CA,AB,EDMONTON,8653,0.0,0.0,2009-04-08,,8653,"Offices of Dentists, General Practice"
ABM00000000000017047,SYNCID0000013649,4.48,debit,false,CA,ON,SCARBOROUGH,2023-01-09,21:53:08,ABM00000000000017047,SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16,8653,"Offices of Dentists, General Practice"
ABM00000000000014972,SYNCID0000012018,213.15,credit,true,CA,,other,2023-01-10,22:23:26,ABM00000000000014972,SYNCID0000012018,CA,QC,MONTREAL,8653,5.0,329469.0,2013-10-15,2013-12-15,8653,"Offices of Dentists, General Practice"
ABM00000000000004646,SYNCID0000003309,19737.65,credit,false,CA,QC,QUEBEC,2023-01-10,11:54:25,ABM00000000000004646,SYNCID0000003309,CA,,other,8653,,,2021-07-25,2022-11-20,8653,"Offices of Dentists, General Practice"
ABM00000000000017052,SYNCID0000013649,4286.67,credit,false,CA,MB,WINNIPEG,2023-01-10,15:49:13,ABM00000000000017052,SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16,8653,"Offices of Dentists, General Practice"
ABM00000000000010391,SYNCID0000008037,2498.47,credit,false,CA,SK,SASKATOON,2023-01-10,14:37:17,ABM00000000000010391,SYNCID0000008037,CA,ON,MISSISSAUGA,8653,0.0,0.0,2018-04-10,2018-09-03,8653,"Offices of Dentists, General Practice"
ABM00000000000009318,SYNCID0000007113,207.22,credit,false,CA,ON,NIAGARA FLS,2023-01-10,09:07:13,ABM00000000000009318,SYNCID0000007113,CA,ON,INNISFIL,8653,3.0,314250.0,2011-01-28,2012-09-24,8653,"Offices of Dentists, General Practice"
ABM00000000000014971,SYNCID0000012018,14091.77,credit,false,CA,,other,2023-01-11,13:48:48,ABM00000000000014971,SYNCID0000012018,CA,QC,MONTREAL,8653,5.0,329469.0,2013-10-15,2013-12-15,8653,"Offices of Dentists, General Practice"
ABM00000000000020366,SYNCID0000015956,211.02,debit,true,,,,2023-01-12,22:23:25,ABM00000000000020366,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000012790,SYNCID0000010047,211.82,debit,true,,,,2023-01-12,14:20:07,ABM00000000000012790,SYNCID0000010047,CA,QC,MONTREAL,8653,1.0,12192.0,2009-02-16,2009-09-02,8653,"Offices of Dentists, General Practice"
ABM00000000000017054,SYNCID0000013649,38839.92,credit,false,CA,AB,EDMONTON,2023-01-12,12:45:14,ABM00000000000017054,SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16,8653,"Offices of Dentists, General Practice"
ABM00000000000019340,SYNCID0000015265,10119.18,credit,false,CA,AB,EDMONTON,2023-01-12,17:32:01,ABM00000000000019340,SYNCID0000015265,CA,AB,RED DEER COUNTY,8653,1.0,527560.0,2008-02-14,2009-12-07,8653,"Offices of Dentists, General Practice"
ABM00000000000018915,SYNCID0000014915,214.72,credit,true,CA,ON,HAMILTON,2023-01-12,17:58:34,ABM00000000000018915,SYNCID0000014915,CA,,other,8653,1.0,188893.0,2017-06-18,2017-09-01,8653,"Offices of Dentists, General Practice"
ABM00000000000004654,SYNCID0000003309,127.92,debit,true,,,,2023-01-13,11:43:27,ABM00000000000004654,SYNCID0000003309,CA,,other,8653,,,2021-07-25,2022-11-20,8653,"Offices of Dentists, General Practice"
ABM00000000000020486,SYNCID0000016048,360.49,debit,true,CA,,other,2023-01-13,11:51:59,ABM00000000000020486,SYNCID0000016048,CA,ON,BARRIE,8653,4.0,634228.0,2000-03-21,2000-08-06,8653,"Offices of Dentists, General Practice"
ABM00000000000014416,SYNCID0000011470,432.6,credit,true,CA,AB,CALGARY,2023-01-13,17:40:20,ABM00000000000014416,SYNCID0000011470,CA,ON,NEWMARKET,8653,4.0,605998.0,2006-11-27,2009-09-18,8653,"Offices of Dentists, General Practice"
ABM00000000000009433,SYNCID0000007176,1076.11,debit,true,CA,BC,KELOWNA,2023-01-13,10:36:38,ABM00000000000009433,SYNCID0000007176,CA,BC,KELOWNA,8653,1.0,360373.0,2016-05-19,2016-10-16,8653,"Offices of Dentists, General Practice"
ABM00000000000015461,SYNCID0000012472,4052.99,debit,false,CA,,other,2023-01-14,08:02:48,ABM00000000000015461,SYNCID0000012472,CA,AB,EDMONTON,8653,0.0,0.0,2009-04-08,,8653,"Offices of Dentists, General Practice"
ABM00000000000020202,SYNCID0000015902,711.32,credit,true,CA,AB,CALGARY,2023-01-14,23:13:03,ABM00000000000020202,SYNCID0000015902,CA,ON,SUDBURY,8653,0.0,0.0,2004-08-12,2004-12-24,8653,"Offices of Dentists, General Practice"
ABM00000000000014698,SYNCID0000011781,21.36,credit,true,CA,ON,DOWNSVIEW,2023-01-14,09:52:23,ABM00000000000014698,SYNCID0000011781,CA,ON,,8653,0.0,7561.0,2003-06-07,2004-12-03,8653,"Offices of Dentists, General Practice"
ABM00000000000006308,SYNCID0000004855,424.99,debit,true,,,,2023-01-15,19:44:57,ABM00000000000006308,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000004468,SYNCID0000003198,1041.65,debit,true,CA,,other,2023-01-15,09:40:29,ABM00000000000004468,SYNCID0000003198,CA,ON,TORONTO,8653,5.0,930528.0,1995-09-13,1995-12-28,8653,"Offices of Dentists, General Practice"
ABM00000000000008018,SYNCID0000006099,1031.36,debit,true,CA,ON,WOODBRIDGE,2023-01-15,15:06:20,ABM00000000000008018,SYNCID0000006099,CA,ON,OTTAWA,8653,5.0,318120.0,,1994-11-30,8653,"Offices of Dentists, General Practice"
ABM00000000000019341,SYNCID0000015265,527.06,debit,true,CA,ON,BARRIE,2023-01-16,11:03:14,ABM00000000000019341,SYNCID0000015265,CA,AB,RED DEER COUNTY,8653,1.0,527560.0,2008-02-14,2009-12-07,8653,"Offices of Dentists, General Practice"
ABM00000000000008017,SYNCID0000006099,52.76,debit,true,CA,ON,KINGSTON,2023-01-16,13:37:30,ABM00000000000008017,SYNCID0000006099,CA,ON,OTTAWA,8653,5.0,318120.0,,1994-11-30,8653,"Offices of Dentists, General Practice"
ABM00000000000004474,SYNCID0000003198,14310.22,credit,false,CA,ON,STTHOMAS,2023-01-16,07:51:21,ABM00000000000004474,SYNCID0000003198,CA,ON,TORONTO,8653,5.0,930528.0,1995-09-13,1995-12-28,8653,"Offices of Dentists, General Practice"
ABM00000000000011837,SYNCID0000009217,1052.91,debit,true,CA,ON,KITCHENER,2023-01-16,12:37:53,ABM00000000000011837,SYNCID0000009217,CA,ON,LONDON,8653,1.0,254570.0,2006-12-18,2007-04-21,8653,"Offices of Dentists, General Practice"
ABM00000000000020372,SYNCID0000015956,357.29,credit,true,CA,SK,SASKATOON,2023-01-16,12:46:37,ABM00000000000020372,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000017056,SYNCID0000013649,790.15,debit,true,CA,NS,HALIFAX,2023-01-17,08:11:51,ABM00000000000017056,SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16,8653,"Offices of Dentists, General Practice"
ABM00000000000003331,SYNCID0000002501,2697.02,credit,false,CA,NS,DARTMOUTH,2023-01-17,10:59:48,ABM00000000000003331,SYNCID0000002501,CA,QC,QUEBEC,8653,4.0,0.0,2017-09-19,2017-10-18,8653,"Offices of Dentists, General Practice"
ABM00000000000015471,SYNCID0000012472,638.96,credit,true,CA,ON,ETOBICOKE,2023-01-17,20:16:17,ABM00000000000015471,SYNCID0000012472,CA,AB,EDMONTON,8653,0.0,0.0,2009-04-08,,8653,"Offices of Dentists, General Practice"
ABM00000000000001987,SYNCID0000001467,1034.57,debit,true,CA,ON,KITCHENER,2023-01-17,13:26:32,ABM00000000000001987,SYNCID0000001467,CA,ON,BARRIE,8653,4.0,556680.0,2000-11-23,2000-12-03,8653,"Offices of Dentists, General Practice"
ABM00000000000004469,SYNCID0000003198,320.66,debit,true,CA,,other,2023-01-18,13:45:37,ABM00000000000004469,SYNCID0000003198,CA,ON,TORONTO,8653,5.0,930528.0,1995-09-13,1995-12-28,8653,"Offices of Dentists, General Practice"
ABM00000000000014415,SYNCID0000011470,722.07,debit,true,CA,,other,2023-01-19,20:08:46,ABM00000000000014415,SYNCID0000011470,CA,ON,NEWMARKET,8653,4.0,605998.0,2006-11-27,2009-09-18,8653,"Offices of Dentists, General Practice"
ABM00000000000021571,SYNCID0000016953,531.58,credit,false,CA,BC,BURNABY,2023-01-19,21:35:44,ABM00000000000021571,SYNCID0000016953,CA,ON,MARATHON,8653,1.0,120568.0,2006-05-28,2008-09-04,8653,"Offices of Dentists, General Practice"
ABM00000000000007519,SYNCID0000005731,1077.81,debit,true,CA,ON,BRAMPTON,2023-01-19,21:38:49,ABM00000000000007519,SYNCID0000005731,CA,ON,ST THOMAS,8653,1.0,199271.0,2017-04-14,2021-07-12,8653,"Offices of Dentists, General Practice"
ABM00000000000001986,SYNCID0000001467,1065.08,debit,true,CA,ON,DOWNSVIEW,2023-01-19,15:06:38,ABM00000000000001986,SYNCID0000001467,CA,ON,BARRIE,8653,4.0,556680.0,2000-11-23,2000-12-03,8653,"Offices of Dentists, General Practice"
ABM00000000000014414,SYNCID0000011470,1343.77,credit,true,CA,ON,RICHMONDHILL,2023-01-19,20:10:48,ABM00000000000014414,SYNCID0000011470,CA,ON,NEWMARKET,8653,4.0,605998.0,2006-11-27,2009-09-18,8653,"Offices of Dentists, General Practice"
ABM00000000000006883,SYNCID0000005251,1191.13,debit,true,,,,2023-01-20,15:18:41,ABM00000000000006883,SYNCID0000005251,CA,QC,MONTREAL,8653,2.0,375339.0,1999-03-05,1999-06-07,8653,"Offices of Dentists, General Practice"
ABM00000000000009432,SYNCID0000007176,104.55,debit,true,CA,ON,AJAX,2023-01-20,12:16:39,ABM00000000000009432,SYNCID0000007176,CA,BC,KELOWNA,8653,1.0,360373.0,2016-05-19,2016-10-16,8653,"Offices of Dentists, General Practice"
ABM00000000000007522,SYNCID0000005731,434.26,debit,true,CA,,other,2023-01-20,09:45:54,ABM00000000000007522,SYNCID0000005731,CA,ON,ST THOMAS,8653,1.0,199271.0,2017-04-14,2021-07-12,8653,"Offices of Dentists, General Practice"
ABM00000000000006311,SYNCID0000004855,9192.44,credit,false,CA,,other,2023-01-20,15:36:20,ABM00000000000006311,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000006297,SYNCID0000004855,1083.19,debit,true,CA,ON,BARRIE,2023-01-20,05:40:22,ABM00000000000006297,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000014488,SYNCID0000011551,267.72,credit,false,CA,NS,HALIFAX,2023-01-20,10:38:39,ABM00000000000014488,SYNCID0000011551,CA,,other,8653,0.0,0.0,2005-03-31,2007-05-21,8653,"Offices of Dentists, General Practice"
ABM00000000000013158,SYNCID0000010386,24.92,debit,true,CA,ON,SUDBURY,2023-01-20,17:33:07,ABM00000000000013158,SYNCID0000010386,CA,BC,VANCOUVER,8653,1.0,1709668.0,1999-09-16,1999-10-13,8653,"Offices of Dentists, General Practice"
ABM00000000000004643,SYNCID0000003309,4863.83,credit,true,CA,ON,BRAMPTON,2023-01-20,16:08:21,ABM00000000000004643,SYNCID0000003309,CA,,other,8653,,,2021-07-25,2022-11-20,8653,"Offices of Dentists, General Practice"
ABM00000000000014697,SYNCID0000011781,5344.42,credit,true,CA,ON,BRAMPTON,2023-01-20,15:55:18,ABM00000000000014697,SYNCID0000011781,CA,ON,,8653,0.0,7561.0,2003-06-07,2004-12-03,8653,"Offices of Dentists, General Practice"
ABM00000000000020594,SYNCID0000016117,380.77,debit,true,CA,BC,VANCOUVER,2023-01-20,22:20:24,ABM00000000000020594,SYNCID0000016117,CA,,other,8653,5.0,1158412.0,2000-04-10,2000-10-19,8653,"Offices of Dentists, General Practice"
ABM00000000000020373,SYNCID0000015956,19117.92,credit,false,CA,ON,BRAMPTON,2023-01-21,13:32:00,ABM00000000000020373,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000017055,SYNCID0000013649,520.18,debit,true,CA,ON,MILTON,2023-01-22,10:34:16,ABM00000000000017055,SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16,8653,"Offices of Dentists, General Practice"
ABM00000000000007426,SYNCID0000005651,214.18,debit,true,other,,other,2023-01-23,20:41:47,ABM00000000000007426,SYNCID0000005651,CA,ON,RICHMOND,8653,,225570.0,1995-07-12,1997-07-20,8653,"Offices of Dentists, General Practice"
ABM00000000000020362,SYNCID0000015956,107.76,debit,true,CA,BC,COURTENAY,2023-01-23,16:10:37,ABM00000000000020362,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000016973,SYNCID0000013572,2977.07,debit,true,,,,2023-01-24,01:45:48,ABM00000000000016973,SYNCID0000013572,CA,ON,OTTAWA,8653,8.0,870970.0,2018-05-18,2018-10-19,8653,"Offices of Dentists, General Practice"
ABM00000000000004642,SYNCID0000003309,210.65,credit,true,CA,ON,BRAMPTON,2023-01-24,18:05:40,ABM00000000000004642,SYNCID0000003309,CA,,other,8653,,,2021-07-25,2022-11-20,8653,"Offices of Dentists, General Practice"
ABM00000000000013544,SYNCID0000010717,1039.8,debit,true,CA,ON,STCATHARINES,2023-01-24,09:42:43,ABM00000000000013544,SYNCID0000010717,CA,ON,WHITBY,8653,4.0,1185994.0,2002-12-15,,8653,"Offices of Dentists, General Practice"
ABM00000000000015458,SYNCID0000012472,219.51,debit,true,CA,,other,2023-01-25,16:30:26,ABM00000000000015458,SYNCID0000012472,CA,AB,EDMONTON,8653,0.0,0.0,2009-04-08,,8653,"Offices of Dentists, General Practice"
ABM00000000000004472,SYNCID0000003198,53.93,debit,true,CA,ON,WESTHILL,2023-01-25,15:32:04,ABM00000000000004472,SYNCID0000003198,CA,ON,TORONTO,8653,5.0,930528.0,1995-09-13,1995-12-28,8653,"Offices of Dentists, General Practice"
ABM00000000000014727,SYNCID0000011844,411.21,debit,true,CA,SK,SASKATOON,2023-01-25,15:43:07,ABM00000000000014727,SYNCID0000011844,CA,NS,HALIFAX,8653,6.0,1057668.0,2003-03-21,2006-08-02,8653,"Offices of Dentists, General Practice"
ABM00000000000018857,SYNCID0000014809,261.74,credit,true,CA,ON,SCARBOROUGH,2023-01-25,17:38:52,ABM00000000000018857,SYNCID0000014809,CA,,other,8653,2.0,0.0,2020-01-24,2021-09-25,8653,"Offices of Dentists, General Practice"
ABM00000000000020357,SYNCID0000015956,266.12,debit,true,other,,other,2023-01-26,14:15:11,ABM00000000000020357,SYNCID0000015956,CA,NB,other,8653,1.0,1.0,2016-04-04,2016-06-13,8653,"Offices of Dentists, General Practice"
ABM00000000000020095,SYNCID0000015831,64.88,credit,true,other,,other,2023-01-26,19:58:12,ABM00000000000020095,SYNCID0000015831,CA,ON,SCARBOROUGH,8653,1.0,160487.0,2017-12-26,2021-07-21,8653,"Offices of Dentists, General Practice"
ABM00000000000011838,SYNCID0000009217,1074.18,debit,true,CA,ON,TORONTO,2023-01-26,18:54:01,ABM00000000000011838,SYNCID0000009217,CA,ON,LONDON,8653,1.0,254570.0,2006-12-18,2007-04-21,8653,"Offices of Dentists, General Practice"
ABM00000000000004645,SYNCID0000003309,735.89,credit,true,CA,ON,VAUGHAN,2023-01-26,23:40:27,ABM00000000000004645,SYNCID0000003309,CA,,other,8653,,,2021-07-25,2022-11-20,8653,"Offices of Dentists, General Practice"
ABM00000000000006294,SYNCID0000004855,256.87,credit,false,CA,SK,REGINA,2023-01-27,12:48:29,ABM00000000000006294,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000010022,SYNCID0000007628,21.14,debit,true,CA,AB,EDMONTON,2023-01-27,16:21:00,ABM00000000000010022,SYNCID0000007628,CA,,other,8653,1.0,551474.0,2013-04-02,2014-08-15,8653,"Offices of Dentists, General Practice"
ABM00000000000006296,SYNCID0000004855,1078.11,debit,true,CA,ON,WOODSTOCK,2023-01-27,13:26:30,ABM00000000000006296,SYNCID0000004855,CA,QC,MONTREAL,8653,4.0,797370.0,1999-06-05,1999-12-06,8653,"Offices of Dentists, General Practice"
ABM00000000000006880,SYNCID0000005251,408.67,debit,true,CA,ON,RICHMONDHILL,2023-01-27,07:23:22,ABM00000000000006880,SYNCID0000005251,CA,QC,MONTREAL,8653,2.0,375339.0,1999-03-05,1999-06-07,8653,"Offices of Dentists, General Practice"
ABM00000000000020487,SYNCID0000016048,107.6,debit,true,,,,2023-01-28,15:15:46,ABM00000000000020487,SYNCID0000016048,CA,ON,BARRIE,8653,4.0,634228.0,2000-03-21,2000-08-06,8653,"Offices of Dentists, General Practice"
ABM00000000000017049,SYNCID0000013649,10431.03,credit,false,CA,ON,AJAX,2023-01-28,13:42:42,ABM00000000000017049,SYNCID0000013649,CA,ON,LONDON,8653,1.0,1.0,2020-05-13,2020-12-16,8653,"Offices of Dentists, General Practice"
